order_id,order_date,region,category,product,channel,quantity,unit_price,amount
3092,2025-09-19,West,Grocery,Coffee Beans,store,1,13.84,13.84
3093,2025-03-02,West,Home,Blender,store,3,60.65,181.95
3094,2025-07-18,East,Home,Lamp,store,8,35.56,284.48
3095,2025-01-24,South,Electronics,Headphones,store,0,77.64,0.0
3096,2025-07-31,East,Home,Lamp,store,1,35.67,35.67
3097,2025-09-07,West,Home,Towel Set,online,6,26.88,161.28
3098,2025-06-24,South,Grocery,Olive Oil,online,2,11.83,23.66
3099,2025-09-26,Northeast,Home,Towel Set,store,5,28.59,142.95
3100,2025-05-15,West,Apparel,Jacket,online,2,85.48,170.96
3101,2025-06-09,West,Grocery,Coffee Beans,online,4,14.35,57.4
3102,2025-11-28,West,Home,Lamp,store,14,33.65,471.1
3103,2025-11-05,West,Electronics,Phone Case,store,15,24.91,373.65
3104,2025-08-17,East,Home,Towel Set,store,5,28.85,144.25
3105,2025-07-02,South,Apparel,Jeans,store,5,48.36,241.8
3106,2025-01-13,East,Grocery,Olive Oil,store,1,12.54,12.54
3107,2025-02-03,East,Apparel,Jeans,online,4,49.24,196.96
3108,2025-03-02,Midwest,Apparel,Jeans,online,3,48.49,145.47
3109,2025-12-06,West,Electronics,Phone Case,store,12,25.11,301.32
3110,2025-01-20,West,Electronics,Headphones,store,2,82.33,164.66
3111,2025-04-27,South,Electronics,Headphones,store,0,75.59,0.0
3112,2025-05-11,Northeast,Grocery,Pasta,online,4,3.66,14.64
3113,2025-06-03,Midwest,Grocery,Olive Oil,store,2,11.87,23.74
3114,2025-06-26,Northeast,Apparel,Jacket,store,8,90.34,722.72
3115,2025-05-18,Northeast,Electronics,Headphones,online,0,78.54,0.0
3116,2025-03-24,West,Electronics,Headphones,online,1,80.15,80.15
3117,2025-04-27,South,Apparel,Jacket,store,1,87.99,87.99
3118,2025-12-28,Northeast,Home,Towel Set,store,5,28.87,144.35
3119,2025-01-14,East,Home,Towel Set,store,4,27.41,109.64
3120,2025-04-14,West,Home,Lamp,store,1,36.64,36.64
3121,2025-10-22,Northeast,Grocery,Olive Oil,online,4,11.54,46.16
3122,2025-08-01,Midwest,Electronics,Phone Case,store,7,25.18,176.26
3123,2025-08-11,West,Home,Lamp,store,5,36.45,182.25
3124,2025-03-31,West,Home,Blender,online,4,60.06,240.24
3125,2025-05-18,Northeast,Electronics,Laptop,online,7,919.25,6434.75
3126,2025-10-11,West,Grocery,Pasta,store,4,3.54,14.16
3127,2025-08-31,Northeast,Electronics,Headphones,online,0,80.07,0.0
3128,2025-07-26,West,Apparel,T-Shirt,online,6,17.48,104.88
3129,2025-02-02,Midwest,Apparel,Jeans,store,7,46.27,323.89
3130,2025-01-27,West,Grocery,Coffee Beans,store,7,14.35,100.45
3131,2025-04-22,West,Apparel,Jacket,store,6,92.5,555.0
3132,2025-07-02,East,Home,Lamp,store,5,34.56,172.8
3133,2025-02-17,West,Electronics,Laptop,store,3,854.27,2562.81
3134,2025-06-21,East,Apparel,Jeans,store,7,49.8,348.6
3135,2025-09-04,West,Home,Towel Set,online,4,27.44,109.76
3136,2025-04-30,West,Apparel,Jeans,store,2,49.11,98.22
3137,2025-07-11,South,Home,Blender,store,5,56.6,283.0
3138,2025-12-23,Midwest,Grocery,Olive Oil,store,3,11.66,34.98
3139,2025-12-19,West,Electronics,Phone Case,store,14,23.48,328.72
3140,2025-11-30,West,Electronics,Phone Case,online,13,22.92,297.96
3141,2025-01-27,West,Grocery,Coffee Beans,online,2,13.74,27.48
3142,2025-06-16,West,Electronics,Headphones,online,0,78.47,0.0
3143,2025-03-29,West,Grocery,Olive Oil,online,2,12.06,24.12
3144,2025-01-24,Midwest,Apparel,Jeans,store,8,46.22,369.76
3145,2025-01-28,Northeast,Electronics,Laptop,store,4,927.94,3711.76
3146,2025-05-06,West,Apparel,Jeans,online,4,48.99,195.96
3147,2025-01-07,West,Home,Blender,online,7,57.14,399.98
3148,2025-06-21,South,Electronics,Phone Case,store,3,25.0,75.0
3149,2025-03-28,West,Electronics,Headphones,online,0,75.27,0.0
3150,2025-01-19,West,Electronics,Headphones,store,1,80.88,80.88
3151,2025-02-18,Midwest,Grocery,Coffee Beans,online,3,14.49,43.47
3152,2025-03-07,West,Home,Lamp,online,6,33.36,200.16
3153,2025-04-29,Northeast,Home,Blender,online,7,56.33,394.31
3154,2025-03-13,West,Electronics,Laptop,online,5,922.21,4611.05
3155,2025-10-01,West,Home,Towel Set,online,8,27.14,217.12
3156,2025-04-03,West,Home,Blender,online,5,60.37,301.85
3157,2025-06-21,Midwest,Apparel,Jeans,online,3,46.64,139.92
3158,2025-09-14,South,Grocery,Pasta,online,7,3.39,23.73
3159,2025-08-08,East,Electronics,Phone Case,store,8,23.39,187.12
3160,2025-11-22,East,Apparel,Jacket,store,8,86.13,689.04
3161,2025-04-29,West,Apparel,Jacket,online,7,93.43,654.01
3162,2025-07-09,Northeast,Electronics,Headphones,store,0,81.09,0.0
3163,2025-03-22,East,Electronics,Phone Case,store,2,23.8,47.6
3164,2025-05-17,South,Home,Blender,store,6,61.06,366.36
3165,2025-03-23,Midwest,Apparel,Jeans,store,4,49.05,196.2
3166,2025-06-23,Northeast,Grocery,Coffee Beans,store,3,14.35,43.05
3167,2025-05-29,Midwest,Grocery,Olive Oil,online,6,11.76,70.56
3168,2025-09-01,West,Grocery,Olive Oil,store,4,12.54,50.16
3169,2025-06-15,South,Grocery,Olive Oil,store,7,12.0,84.0
3170,2025-05-07,West,Grocery,Coffee Beans,store,3,14.32,42.96
3171,2025-06-01,Northeast,Home,Towel Set,online,6,27.76,166.56
3172,2025-04-25,Northeast,Electronics,Laptop,store,4,934.68,3738.72
3173,2025-12-22,West,Home,Blender,store,12,60.81,729.72
3174,2025-07-14,West,Home,Blender,online,7,57.67,403.69
3175,2025-09-04,West,Home,Lamp,store,2,35.26,70.52
3176,2025-03-09,South,Grocery,Coffee Beans,store,8,14.4,115.2
3177,2025-07-23,South,Home,Towel Set,online,5,27.69,138.45
3178,2025-06-26,East,Home,Towel Set,online,5,27.89,139.45
3179,2025-01-06,Northeast,Apparel,Jacket,online,2,93.39,186.78
3180,2025-04-03,Midwest,Apparel,Jacket,store,7,85.34,597.38
3181,2025-08-20,West,Grocery,Olive Oil,online,4,11.66,46.64
3182,2025-11-04,West,Electronics,Headphones,online,8,76.39,611.12
3183,2025-02-28,East,Apparel,Jacket,online,2,91.33,182.66
3184,2025-04-10,South,Apparel,T-Shirt,store,7,18.75,131.25
3185,2025-09-04,East,Apparel,Jacket,online,5,87.05,435.25
3186,2025-02-15,West,Grocery,Pasta,online,5,3.34,16.7
3187,2025-10-06,West,Grocery,Coffee Beans,store,5,14.11,70.55
3188,2025-01-25,East,Electronics,Laptop,store,2,930.75,1861.5
3189,2025-07-26,West,Electronics,Phone Case,online,3,23.39,70.17
3190,2025-03-04,East,Apparel,Jacket,store,5,87.24,436.2
3191,2025-03-21,East,Apparel,T-Shirt,online,8,17.87,142.96
3192,2025-10-17,West,Grocery,Olive Oil,online,10,11.65,116.5
3193,2025-02-10,Midwest,Electronics,Phone Case,online,2,24.7,49.4
3194,2025-04-15,West,Apparel,T-Shirt,online,8,17.65,141.2
3195,2025-12-09,East,Electronics,Headphones,online,4,75.99,303.96
3196,2025-11-20,West,Home,Lamp,online,10,35.95,359.5
3197,2025-09-01,South,Grocery,Pasta,store,4,3.63,14.52
3198,2025-11-06,West,Electronics,Laptop,store,10,881.17,8811.7
3199,2025-07-14,West,Apparel,T-Shirt,online,2,18.25,36.5
3200,2025-06-28,West,Electronics,Phone Case,online,6,23.0,138.0
3201,2025-04-22,Midwest,Grocery,Olive Oil,online,7,11.87,83.09
3202,2025-10-08,West,Apparel,Jeans,online,11,50.39,554.29
3203,2025-09-12,West,Electronics,Laptop,store,2,879.49,1758.98
3204,2025-12-29,Northeast,Apparel,Jacket,store,5,88.34,441.7
3205,2025-09-17,Northeast,Home,Blender,online,6,58.23,349.38
3206,2025-08-10,Midwest,Home,Lamp,store,5,35.97,179.85
3207,2025-03-16,East,Grocery,Olive Oil,online,7,11.95,83.65
3208,2025-07-26,West,Apparel,Jeans,store,7,45.72,320.04
3209,2025-01-05,West,Electronics,Headphones,store,0,75.93,0.0
3210,2025-07-13,Midwest,Home,Lamp,online,8,36.01,288.08
3211,2025-02-22,West,Grocery,Pasta,online,2,3.56,7.12
3212,2025-09-06,West,Home,Blender,store,4,58.46,233.84
3213,2025-09-14,West,Apparel,Jacket,online,3,85.8,257.4
3214,2025-10-10,West,Home,Towel Set,online,11,27.39,301.29
3215,2025-06-17,Northeast,Home,Lamp,store,5,33.36,166.8
3216,2025-02-17,West,Apparel,Jeans,online,2,46.7,93.4
3217,2025-12-27,West,Home,Lamp,online,10,36.14,361.4
3218,2025-06-13,Midwest,Home,Blender,online,1,61.5,61.5
3219,2025-08-12,South,Grocery,Olive Oil,online,8,12.12,96.96
3220,2025-09-26,East,Electronics,Laptop,online,2,934.51,1869.02
3221,2025-11-15,West,Apparel,T-Shirt,store,10,17.24,172.4
3222,2025-09-19,West,Apparel,Jeans,store,8,48.27,386.16
3223,2025-05-28,East,Electronics,Laptop,online,4,911.73,3646.92
3224,2025-01-12,South,Grocery,Olive Oil,online,4,12.21,48.84
3225,2025-08-26,West,Home,Blender,online,8,60.91,487.28
3226,2025-05-09,East,Grocery,Olive Oil,online,6,11.78,70.68
3227,2025-10-10,West,Apparel,Jeans,store,13,48.44,629.72
3228,2025-01-11,South,Home,Towel Set,online,7,28.94,202.58
3229,2025-10-18,South,Apparel,T-Shirt,store,2,17.13,34.26
3230,2025-01-25,Midwest,Grocery,Coffee Beans,online,5,13.93,69.65
3231,2025-07-10,West,Electronics,Headphones,store,0,76.19,0.0
3232,2025-04-25,Northeast,Electronics,Headphones,online,0,76.16,0.0
3233,2025-01-11,East,Grocery,Olive Oil,store,3,12.14,36.42
3234,2025-11-24,Midwest,Apparel,Jeans,store,8,47.81,382.48
3235,2025-04-03,West,Apparel,Jacket,online,3,86.69,260.07
3236,2025-05-09,West,Apparel,Jacket,online,5,91.37,456.85
3237,2025-02-10,East,Apparel,T-Shirt,store,7,17.72,124.04
3238,2025-11-04,West,Apparel,Jeans,store,7,46.95,328.65
3239,2025-03-31,Northeast,Grocery,Coffee Beans,online,6,13.69,82.14
3240,2025-08-20,West,Home,Blender,online,6,59.71,358.26
3241,2025-12-12,South,Home,Blender,online,3,57.95,173.85
3242,2025-09-26,West,Apparel,T-Shirt,online,7,18.19,127.33
3243,2025-04-05,Northeast,Electronics,Headphones,online,0,75.83,0.0
3244,2025-03-22,East,Electronics,Headphones,online,0,78.27,0.0
3245,2025-04-01,South,Home,Towel Set,online,7,29.12,203.84
3246,2025-11-06,West,Electronics,Headphones,online,5,82.84,414.2
3247,2025-03-04,Northeast,Home,Towel Set,online,6,27.45,164.7
3248,2025-01-04,West,Grocery,Coffee Beans,online,4,13.45,53.8
3249,2025-11-26,West,Apparel,Jacket,online,11,88.91,978.01
3250,2025-11-06,West,Electronics,Phone Case,online,12,23.24,278.88
3251,2025-02-20,East,Apparel,Jeans,store,2,48.96,97.92
3252,2025-09-21,South,Apparel,T-Shirt,store,3,18.14,54.42
3253,2025-04-27,West,Apparel,Jacket,online,4,85.77,343.08
3254,2025-02-12,Midwest,Grocery,Olive Oil,online,7,11.74,82.18
3255,2025-05-29,South,Home,Lamp,online,2,35.99,71.98
3256,2025-11-11,West,Apparel,T-Shirt,online,14,18.76,262.64
3257,2025-08-08,Midwest,Apparel,T-Shirt,store,8,17.42,139.36
3258,2025-11-28,Midwest,Electronics,Laptop,online,3,924.51,2773.53
3259,2025-10-11,West,Apparel,Jeans,online,10,47.55,475.5
3260,2025-11-16,West,Home,Blender,online,13,60.03,780.39
3261,2025-11-17,Midwest,Electronics,Headphones,store,0,80.05,0.0
3262,2025-05-06,West,Home,Towel Set,store,6,26.94,161.64
3263,2025-10-27,West,Home,Lamp,store,12,35.51,426.12
3264,2025-04-23,West,Electronics,Headphones,online,0,79.84,0.0
3265,2025-01-21,West,Home,Lamp,store,4,35.96,143.84
3266,2025-10-19,Northeast,Home,Blender,online,5,57.27,286.35
3267,2025-08-12,Northeast,Grocery,Pasta,online,8,3.37,26.96
3268,2025-10-02,West,Grocery,Olive Oil,online,14,12.36,173.04
3269,2025-06-25,South,Home,Towel Set,online,2,26.72,53.44
3270,2025-05-21,West,Grocery,Pasta,online,7,3.57,24.99
3271,2025-05-30,Midwest,Home,Lamp,online,8,36.07,288.56
3272,2025-04-04,South,Apparel,T-Shirt,online,6,17.98,107.88
3273,2025-12-11,West,Grocery,Olive Oil,store,12,12.57,150.84
3274,2025-08-14,Northeast,Grocery,Coffee Beans,online,5,13.69,68.45
3275,2025-12-29,West,Electronics,Laptop,store,8,890.62,7124.96
3276,2025-01-03,Northeast,Home,Towel Set,store,6,27.52,165.12
3277,2025-02-26,West,Electronics,Headphones,online,4,80.98,323.92
3278,2025-04-02,East,Apparel,Jacket,online,4,90.01,360.04
3279,2025-05-12,South,Home,Blender,online,5,59.45,297.25
3280,2025-08-12,South,Electronics,Laptop,online,5,924.84,4624.2
3281,2025-09-10,West,Apparel,Jeans,store,8,49.07,392.56
3282,2025-03-12,Northeast,Apparel,Jacket,online,4,88.63,354.52
3283,2025-04-28,Northeast,Home,Blender,store,3,58.72,176.16
3284,2025-05-05,East,Electronics,Phone Case,store,7,23.56,164.92
3285,2025-09-07,Midwest,Electronics,Headphones,online,0,78.27,0.0
3286,2025-03-13,Northeast,Grocery,Coffee Beans,online,3,13.46,40.38
3287,2025-03-19,West,Electronics,Phone Case,store,5,24.01,120.05
3288,2025-03-06,South,Home,Blender,online,8,58.54,468.32
3289,2025-12-12,West,Home,Towel Set,store,10,28.0,280.0
3290,2025-04-16,South,Apparel,Jacket,store,3,92.48,277.44
3291,2025-01-13,South,Grocery,Pasta,online,4,3.36,13.44
3292,2025-03-16,South,Electronics,Phone Case,online,1,23.7,23.7
3293,2025-02-09,West,Apparel,Jeans,store,6,46.13,276.78
3294,2025-09-29,West,Electronics,Laptop,online,2,879.75,1759.5
3295,2025-02-01,South,Home,Blender,store,6,58.44,350.64
3296,2025-02-08,South,Home,Towel Set,online,4,27.37,109.48
3297,2025-09-02,South,Apparel,Jacket,online,1,86.3,86.3
3298,2025-02-22,Northeast,Apparel,Jeans,store,8,47.75,382.0
3299,2025-08-19,West,Electronics,Phone Case,online,8,23.17,185.36
3300,2025-12-03,West,Home,Lamp,online,7,34.78,243.46
3301,2025-09-22,Midwest,Grocery,Coffee Beans,online,8,14.1,112.8
3302,2025-07-17,Northeast,Home,Towel Set,online,2,27.05,54.1
3303,2025-09-01,South,Electronics,Headphones,online,0,78.01,0.0
3304,2025-11-26,Northeast,Apparel,Jeans,store,3,47.71,143.13
3305,2025-10-07,West,Apparel,T-Shirt,online,8,18.14,145.12
3306,2025-03-23,East,Electronics,Headphones,store,0,77.7,0.0
3307,2025-12-15,West,Apparel,Jeans,store,7,48.23,337.61
3308,2025-04-14,West,Apparel,T-Shirt,online,8,18.72,149.76
3309,2025-04-02,Midwest,Grocery,Olive Oil,online,2,11.71,23.42
3310,2025-11-23,West,Electronics,Laptop,store,11,865.36,9518.96
3311,2025-08-07,West,Home,Blender,store,1,60.88,60.88
3312,2025-10-02,Midwest,Home,Towel Set,online,4,28.39,113.56
3313,2025-10-12,East,Grocery,Pasta,store,2,3.48,6.96
3314,2025-03-03,Northeast,Apparel,T-Shirt,store,8,17.33,138.64
3315,2025-12-01,Midwest,Home,Blender,online,2,56.1,112.2
3316,2025-03-16,West,Home,Towel Set,store,5,26.99,134.95
3317,2025-12-12,West,Home,Towel Set,online,16,27.58,441.28
3318,2025-12-06,West,Grocery,Coffee Beans,store,11,14.61,160.71
3319,2025-07-12,Northeast,Grocery,Pasta,store,8,3.47,27.76
3320,2025-07-28,Northeast,Grocery,Olive Oil,online,5,11.63,58.15
3321,2025-01-09,West,Apparel,T-Shirt,online,5,18.79,93.95
3322,2025-03-12,Midwest,Apparel,T-Shirt,store,3,18.22,54.66
3323,2025-03-07,Northeast,Electronics,Headphones,online,4,82.82,331.28
3324,2025-01-11,South,Grocery,Olive Oil,online,2,11.91,23.82
3325,2025-06-21,Northeast,Electronics,Laptop,store,2,857.39,1714.78
3326,2025-01-23,West,Home,Lamp,online,1,33.36,33.36
3327,2025-03-10,Northeast,Home,Towel Set,store,6,28.97,173.82
3328,2025-11-03,Northeast,Home,Blender,store,4,57.76,231.04
3329,2025-07-03,West,Home,Blender,store,8,59.42,475.36
3330,2025-10-19,West,Apparel,Jeans,online,15,50.26,753.9
3331,2025-07-18,East,Home,Blender,online,8,56.59,452.72
3332,2025-12-21,West,Grocery,Pasta,store,8,3.38,27.04
3333,2025-07-21,South,Home,Towel Set,store,5,28.48,142.4
3334,2025-01-02,West,Electronics,Phone Case,online,7,22.85,159.95
3335,2025-12-07,West,Apparel,Jacket,store,9,91.58,824.22
3336,2025-10-29,West,Apparel,Jeans,online,11,49.55,545.05
3337,2025-07-25,East,Electronics,Phone Case,online,6,25.17,151.02
3338,2025-08-04,East,Grocery,Olive Oil,online,2,12.37,24.74
3339,2025-01-30,West,Electronics,Phone Case,online,4,24.06,96.24
3340,2025-02-03,Northeast,Electronics,Phone Case,online,5,24.74,123.7
3341,2025-09-30,East,Home,Lamp,store,3,33.48,100.44
3342,2025-11-16,Northeast,Home,Blender,store,8,60.22,481.76
3343,2025-08-02,East,Grocery,Pasta,online,1,3.51,3.51
3344,2025-09-20,West,Home,Blender,store,6,59.12,354.72
3345,2025-10-20,West,Grocery,Olive Oil,store,6,12.32,73.92
3346,2025-04-23,West,Electronics,Laptop,store,4,915.26,3661.04
3347,2025-12-12,East,Electronics,Phone Case,store,4,23.99,95.96
3348,2025-11-06,West,Apparel,T-Shirt,online,10,18.1,181.0
3349,2025-06-07,West,Grocery,Olive Oil,online,7,11.97,83.79
3350,2025-07-02,West,Grocery,Pasta,store,2,3.49,6.98
3351,2025-09-18,Midwest,Home,Towel Set,online,4,27.75,111.0
3352,2025-08-10,South,Electronics,Laptop,store,3,933.08,2799.24
3353,2025-08-24,East,Home,Blender,store,8,58.6,468.8
3354,2025-09-21,Northeast,Electronics,Phone Case,online,7,23.87,167.09
3355,2025-02-13,South,Home,Blender,online,4,58.79,235.16
3356,2025-06-12,West,Home,Lamp,store,8,35.43,283.44
3357,2025-08-27,West,Apparel,Jacket,store,1,87.93,87.93
3358,2025-10-09,Northeast,Apparel,Jacket,online,2,87.37,174.74
3359,2025-12-30,South,Electronics,Headphones,online,3,82.1,246.3
3360,2025-09-05,East,Electronics,Laptop,store,6,932.03,5592.18
3361,2025-02-17,Midwest,Electronics,Phone Case,online,5,24.82,124.1
3362,2025-09-27,West,Apparel,T-Shirt,online,3,18.39,55.17
3363,2025-05-15,East,Grocery,Olive Oil,store,8,11.82,94.56
3364,2025-01-26,West,Home,Towel Set,online,2,26.65,53.3
3365,2025-03-18,West,Electronics,Phone Case,store,1,24.81,24.81
3366,2025-09-10,Northeast,Electronics,Headphones,store,0,76.23,0.0
3367,2025-04-27,Midwest,Home,Blender,online,1,58.32,58.32
3368,2025-01-07,Midwest,Home,Blender,online,3,60.84,182.52
3369,2025-07-17,Midwest,Home,Lamp,store,8,34.52,276.16
3370,2025-11-22,West,Electronics,Phone Case,store,10,23.99,239.9
3371,2025-05-22,Northeast,Apparel,Jeans,store,7,46.83,327.81
3372,2025-10-05,East,Apparel,Jacket,store,6,86.8,520.8
3373,2025-04-23,West,Apparel,Jeans,store,7,49.9,349.3
3374,2025-07-01,Northeast,Home,Towel Set,store,5,28.02,140.1
3375,2025-10-15,East,Apparel,Jacket,store,7,90.16,631.12
3376,2025-09-11,Midwest,Apparel,Jacket,store,1,86.69,86.69
3377,2025-12-06,Midwest,Apparel,Jacket,store,5,84.59,422.95
3378,2025-05-05,West,Grocery,Olive Oil,online,5,12.19,60.95
3379,2025-06-03,Midwest,Apparel,Jacket,online,5,87.72,438.6
3380,2025-06-13,South,Electronics,Phone Case,online,7,24.08,168.56
3381,2025-08-26,West,Electronics,Laptop,store,3,871.77,2615.31
3382,2025-11-05,Northeast,Electronics,Phone Case,store,8,23.87,190.96
3383,2025-03-14,Northeast,Apparel,Jeans,store,1,48.8,48.8
3384,2025-05-04,West,Electronics,Headphones,online,1,77.7,77.7
3385,2025-07-01,West,Home,Towel Set,online,6,27.44,164.64
3386,2025-01-12,Northeast,Electronics,Headphones,online,2,77.76,155.52
3387,2025-08-26,East,Home,Lamp,store,2,33.91,67.82
3388,2025-02-27,West,Apparel,Jacket,online,3,87.0,261.0
3389,2025-07-25,Midwest,Apparel,T-Shirt,store,7,18.61,130.27
3390,2025-04-04,South,Electronics,Phone Case,online,8,24.06,192.48
3391,2025-04-25,Northeast,Apparel,Jeans,store,2,47.24,94.48
3392,2025-05-13,Midwest,Electronics,Phone Case,online,6,24.2,145.2
3393,2025-02-18,West,Apparel,Jeans,store,4,47.1,188.4
3394,2025-12-19,West,Grocery,Coffee Beans,store,8,13.56,108.48
3395,2025-08-22,Midwest,Apparel,Jeans,online,3,50.39,151.17
3396,2025-02-14,Midwest,Apparel,Jeans,online,5,49.25,246.25
3397,2025-02-21,West,Grocery,Coffee Beans,store,8,14.04,112.32
3398,2025-07-20,West,Electronics,Headphones,online,2,75.71,151.42
3399,2025-01-11,East,Apparel,T-Shirt,store,1,18.44,18.44
3400,2025-06-09,South,Home,Blender,store,2,58.65,117.3
3401,2025-03-30,East,Apparel,T-Shirt,online,6,17.66,105.96
3402,2025-02-16,East,Electronics,Laptop,store,4,908.69,3634.76
3403,2025-07-25,West,Home,Towel Set,online,4,28.8,115.2
3404,2025-02-24,East,Grocery,Pasta,store,8,3.48,27.84
3405,2025-04-05,West,Electronics,Phone Case,store,1,23.5,23.5
3406,2025-05-27,East,Electronics,Phone Case,online,4,24.35,97.4
3407,2025-08-12,South,Home,Blender,online,3,60.1,180.3
3408,2025-12-07,Midwest,Grocery,Coffee Beans,online,7,13.75,96.25
3409,2025-03-17,West,Grocery,Olive Oil,online,6,11.87,71.22
3410,2025-02-02,East,Home,Towel Set,online,3,28.96,86.88
3411,2025-12-17,West,Grocery,Coffee Beans,online,10,13.52,135.2
3412,2025-10-18,South,Grocery,Coffee Beans,store,8,13.91,111.28
3413,2025-02-28,South,Home,Towel Set,store,8,27.96,223.68
3414,2025-11-26,West,Electronics,Headphones,online,3,75.5,226.5
3415,2025-01-06,East,Electronics,Laptop,store,4,920.79,3683.16
3416,2025-10-14,Northeast,Electronics,Laptop,store,1,911.4,911.4
3417,2025-03-29,Northeast,Grocery,Pasta,store,1,3.34,3.34
3418,2025-05-20,West,Home,Lamp,store,8,35.65,285.2
3419,2025-12-14,West,Electronics,Phone Case,online,14,23.38,327.32
3420,2025-09-16,West,Electronics,Laptop,online,2,894.18,1788.36
3421,2025-01-25,South,Electronics,Laptop,online,1,879.3,879.3
3422,2025-02-21,East,Home,Blender,online,3,57.44,172.32
3423,2025-07-05,East,Electronics,Phone Case,online,2,24.44,48.88
3424,2025-12-11,West,Electronics,Phone Case,store,5,23.33,116.65
3425,2025-10-03,West,Grocery,Coffee Beans,store,16,14.14,226.24
3426,2025-09-19,South,Grocery,Pasta,store,1,3.39,3.39
3427,2025-01-12,West,Apparel,Jacket,online,8,91.5,732.0
3428,2025-01-05,Midwest,Home,Lamp,store,1,36.3,36.3
3429,2025-12-01,Northeast,Apparel,T-Shirt,online,1,17.49,17.49
3430,2025-09-28,West,Electronics,Phone Case,store,5,24.72,123.6
3431,2025-07-05,South,Grocery,Olive Oil,store,7,11.57,80.99
3432,2025-06-26,West,Home,Lamp,store,4,34.99,139.96
3433,2025-08-13,West,Grocery,Coffee Beans,store,6,13.64,81.84
3434,2025-07-25,West,Grocery,Pasta,store,1,3.52,3.52
3435,2025-07-10,East,Grocery,Coffee Beans,online,8,14.06,112.48
3436,2025-05-27,West,Home,Towel Set,online,5,27.21,136.05
3437,2025-12-08,West,Electronics,Headphones,store,8,81.27,650.16
3438,2025-08-06,East,Electronics,Headphones,online,0,75.62,0.0
3439,2025-02-19,East,Electronics,Headphones,online,0,77.38,0.0
3440,2025-11-04,West,Grocery,Coffee Beans,store,6,13.67,82.02
3441,2025-07-18,Northeast,Grocery,Olive Oil,store,4,12.51,50.04
3442,2025-07-13,East,Electronics,Laptop,store,8,902.71,7221.68
3443,2025-12-16,East,Grocery,Olive Oil,online,2,12.23,24.46
3444,2025-06-26,East,Home,Towel Set,online,3,28.45,85.35
